874
656
254
764,276
768,318
764,365
768,406
768,443
764,486
764,548
772,625
770,649
818,574
846,474
813,351
840,307
853,335
801,296
806,234
850,142
805,126
806,103
791,37
756,29
766,8
828,15
836,44
859,72
870,91
871,149
871,303
856,228
827,195
871,411
812,410
803,528
798,475
871,482
871,566
863,611
852,647
652,569
607,483
499,584
706,494
735,576
590,600
533,494
436,492
294,500
292,593
352,623
404,545
508,618
438,641
602,643
442,653
652,653
230,652
84,648
84,653
49,628
22,571
4,521
4,467
4,317
6,196
15,67
7,378
36,205
45,98
7,109
78,35
97,80
133,151
83,219
32,260
85,295
130,250
167,196
187,142
175,97
169,49
162,26
160,9
160,5
160,5
302,0
516,2
673,25
448,64
300,92
444,10
400,139
565,122
691,112
279,265
364,265
396,242
444,237
495,210
579,185
539,197
647,189
683,161
727,132
735,88
726,52
678,10
690,1
578,68
662,72
589,9
518,110
655,103
468,124
451,193
535,149
520,39
360,48
353,162
302,207
309,147
312,233
378,212
286,49
260,443
280,388
247,413
364,413
463,419
343,472
319,427
333,376
430,399
516,430
582,466
673,476
728,532
702,621
477,543
541,564
91,476
157,462
67,427
118,420
99,537
39,297
80,143
62,10
232,263
270,231
53,190
109,186
52,185
84,196
84,175
118,151
120,144
124,165
138,165
138,137
103,140
33,144
902
48,167,36
167,48,26
14,16,172
16,14,187
30,87,65
87,30,38
215,214,293
214,215,128
190,208,91
208,190,178
70,91,92
91,70,145
35,214,186
214,35,10
9,72,64
72,9,66
404,216,252
216,404,217
263,15,4
15,263,262
1,3,274
3,1,70
245,148,244
148,245,57
292,14,104
14,292,293
3,258,274
258,3,171
217,404,405
4,56,77
56,4,15
269,260,270
260,269,259
228,5,132
5,228,227
443,152,8
152,443,153
144,138,49
138,144,112
434,348,429
348,434,430
433,183,178
183,433,427
237,235,181
235,237,236
70,1,145
6,8,95
8,6,443
93,162,75
162,93,133
8,138,63
138,8,49
250,39,437
39,250,59
435,169,9
169,435,111
293,214,10
10,69,187
69,10,35
347,348,435
348,347,440
128,215,143
233,155,175
155,233,151
443,87,108
87,443,65
381,86,380
86,381,17
70,122,3
122,70,12
183,208,178
208,183,68
422,230,229
230,422,421
17,132,5
132,17,381
13,234,149
234,13,151
85,196,173
196,85,37
10,14,293
14,10,187
72,174,110
174,72,279
267,2,137
2,267,130
122,171,3
171,122,33
77,56,54
138,95,63
95,138,112
187,69,16
95,358,136
358,95,350
17,5,159
241,45,242
45,241,163
175,232,233
232,175,179
274,209,114
209,274,275
261,83,127
83,261,46
160,31,146
31,160,210
378,134,377
134,378,11
451,230,421
230,451,242
148,57,11
20,100,119
100,20,33
24,159,55
159,24,17
259,164,158
164,259,120
7,183,27
183,7,68
443,6,446
133,21,30
21,133,93
169,73,9
73,169,22
22,111,25
111,22,169
22,212,213
212,22,25
31,211,25
211,31,210
120,20,41
20,120,29
34,400,121
400,34,399
17,24,86
229,106,55
106,229,43
448,373,462
373,448,370
46,260,158
260,46,261
212,25,211
167,26,188
26,144,123
144,26,48
27,183,427
7,27,60
428,21,197
21,428,246
21,246,38
124,125,74
125,124,236
81,42,19
42,81,161
379,28,135
28,379,163
29,171,33
171,29,154
20,29,33
164,184,158
184,164,23
85,13,149
13,85,195
30,21,38
443,446,442
25,111,146
210,160,18
31,25,146
51,251,32
251,51,67
66,9,73
4,264,263
264,4,96
100,122,12
122,100,33
127,82,131
82,127,121
23,399,98
399,23,41
425,227,189
227,425,5
253,35,105
35,253,69
126,267,266
267,126,130
438,341,344
341,438,345
8,63,95
0,36,247
36,0,48
107,134,165
134,107,377
65,162,133
162,65,445
107,85,149
85,107,37
246,168,108
168,246,157
16,39,104
39,16,437
16,104,172
2,40,404
40,2,130
288,293,292
293,288,289
240,113,401
113,240,239
43,229,47
41,23,164
41,20,398
241,28,163
28,241,161
60,27,141
19,42,244
119,398,20
398,119,397
45,163,76
86,53,106
53,86,24
44,396,60
396,44,204
141,27,90
245,202,201
202,245,244
47,76,166
76,47,79
161,241,243
260,271,270
271,260,261
98,184,23
184,98,46
34,46,98
46,34,83
43,47,166
397,424,398
424,397,423
76,79,45
48,0,144
112,144,0
49,8,123
123,144,49
15,50,56
50,15,127
83,34,121
56,50,400
51,32,174
51,249,67
249,51,174
248,59,67
59,248,39
362,363,446
363,362,255
195,85,173
361,359,360
359,361,97
55,106,53
53,24,55
217,405,218
159,425,391
425,159,5
159,391,55
55,391,229
416,400,399
400,416,415
54,56,402
82,400,131
400,82,121
11,57,116
244,148,19
203,140,185
140,203,204
264,96,109
58,238,113
238,58,109
94,130,126
130,94,403
67,250,251
250,67,59
44,60,141
237,396,423
396,237,181
7,60,68
429,206,207
206,429,205
1,61,145
61,1,114
160,114,18
114,160,434
62,102,147
102,62,97
62,147,99
139,78,358
78,139,62
112,0,247
136,6,95
6,136,99
32,64,110
64,32,436
435,146,111
146,435,430
9,64,435
445,65,443
30,65,133
110,174,32
73,213,66
213,73,22
278,277,272
277,278,213
239,109,58
109,239,265
68,60,181
70,92,12
438,308,309
308,438,344
16,69,437
97,62,71
71,62,129
71,359,97
359,71,129
72,66,279
64,72,110
92,100,12
100,92,74
100,74,88
124,91,208
91,124,74
176,75,177
75,176,115
177,201,202
201,177,117
197,93,75
93,197,21
86,106,89
96,54,238
54,96,77
4,77,96
78,62,99
112,247,350
129,62,139
79,47,230
450,241,451
241,450,243
45,79,242
217,223,216
223,217,220
252,150,137
150,252,80
219,406,298
406,219,405
453,378,375
378,453,379
161,81,135
81,19,148
131,400,50
121,127,83
262,127,15
127,262,261
116,134,11
134,116,117
107,118,196
118,107,165
156,165,84
165,156,118
151,194,155
194,151,195
196,445,173
445,196,162
379,380,76
380,379,460
87,38,246
246,108,87
119,100,88
88,74,170
170,397,88
397,170,125
86,89,380
43,89,106
89,43,166
76,380,166
115,142,198
142,115,140
90,27,200
91,74,92
130,403,40
239,240,126
415,390,413
390,415,393
99,136,78
264,109,265
180,444,368
444,180,191
34,98,399
6,99,147
253,308,344
308,253,103
186,105,35
105,186,101
101,306,307
306,101,128
446,97,362
97,446,102
446,6,147
351,358,350
358,351,356
101,103,105
103,101,307
143,305,306
305,143,215
104,14,172
104,39,248
105,103,253
37,107,196
165,134,84
123,8,152
152,157,188
157,152,153
109,96,238
95,112,350
126,240,94
58,113,239
114,1,274
18,114,209
61,114,434
75,115,197
198,142,199
116,57,245
134,117,84
117,116,201
75,117,177
117,75,182
84,117,156
117,182,156
182,75,162
119,88,397
41,164,120
29,120,154
152,188,123
26,123,188
235,208,68
208,235,124
74,125,170
397,125,423
68,181,235
79,230,242
292,291,287
291,292,248
50,127,131
128,101,214
283,267,284
267,283,266
143,306,128
359,129,139
179,175,193
227,228,225
234,151,233
135,28,161
135,81,379
78,136,358
267,137,268
137,2,252
250,342,251
342,250,437
356,351,354
142,204,44
204,142,140
140,115,185
115,176,185
141,90,142
142,44,141
142,90,199
150,224,268
224,150,80
337,335,313
335,337,338
207,91,145
91,207,206
145,61,207
207,434,429
434,207,61
350,352,351
352,350,349
147,102,446
148,11,378
81,148,378
107,149,234
107,234,377
285,268,303
268,285,284
137,150,268
195,151,13
447,233,232
233,447,377
157,153,168
443,108,153
153,108,168
154,120,259
175,194,193
194,175,155
118,156,182
427,428,199
428,427,426
210,18,209
46,158,184
160,146,430
434,160,430
42,161,243
182,196,118
196,182,162
76,163,379
89,166,380
36,167,349
157,167,188
167,157,426
432,426,427
426,432,349
171,154,258
179,193,231
279,66,278
291,248,67
233,377,234
193,52,231
52,193,180
202,185,176
185,202,203
202,176,177
190,433,178
433,190,205
190,91,205
382,228,381
228,382,225
447,179,365
179,447,232
52,180,368
194,191,193
191,194,192
442,363,364
363,442,446
237,423,125
181,60,396
167,426,349
27,427,200
101,186,214
385,257,387
257,385,449
410,413,418
413,410,394
205,91,206
433,205,429
191,180,193
191,192,444
173,192,195
192,173,445
445,442,444
442,445,443
192,194,195
197,115,198
426,157,246
197,198,428
200,427,199
198,199,428
199,90,200
116,245,201
202,450,203
450,202,244
450,244,42
204,203,450
450,42,243
427,433,432
435,348,430
260,259,158
210,209,275
269,270,275
211,210,276
270,271,276
212,211,277
277,276,271
276,277,211
66,213,278
213,212,277
126,266,239
223,80,216
80,223,224
216,80,252
404,252,2
218,220,217
220,218,299
403,94,240
54,402,401
296,299,297
299,296,220
218,219,299
219,218,405
401,403,240
403,401,394
296,302,301
302,296,295
333,316,330
316,333,314
224,223,221
301,220,296
220,301,223
301,302,221
268,224,222
221,222,224
222,221,302
314,305,304
305,314,334
221,223,301
227,226,189
226,227,225
377,447,376
383,384,225
384,383,372
189,226,387
226,225,385
409,324,323
324,409,256
228,132,381
372,367,449
367,372,370
47,229,230
420,391,393
391,420,422
179,231,365
231,52,368
376,366,369
366,376,365
454,366,463
366,454,369
124,235,236
125,236,237
113,238,401
238,54,401
406,405,395
67,249,291
414,404,403
404,414,395
396,204,450
241,242,451
350,247,349
247,36,349
341,437,344
437,341,342
104,248,292
265,239,266
249,174,279
282,265,266
265,282,281
439,310,311
310,439,345
32,251,436
436,251,342
69,253,344
307,308,103
308,307,336
368,444,364
297,321,320
321,297,300
383,382,373
382,383,225
274,258,269
258,154,259
258,259,269
270,276,275
277,271,272
272,271,262
261,262,271
280,272,262
272,280,273
262,263,280
264,281,280
281,264,265
263,264,280
286,291,279
291,286,287
284,267,268
285,289,284
289,285,290
268,222,303
275,274,269
210,275,276
278,272,273
280,281,273
278,273,286
249,279,291
279,278,286
273,281,286
281,287,286
287,281,282
282,266,283
282,283,287
288,284,289
284,288,283
294,293,289
293,294,215
290,294,289
294,290,304
292,287,288
287,283,288
215,294,305
290,285,303
304,290,303
303,222,295
304,303,317
295,222,302
332,297,320
297,332,296
295,296,318
318,296,332
300,299,219
299,300,297
321,300,298
321,322,326
322,321,298
219,298,300
403,394,414
303,295,317
294,304,305
317,314,304
314,317,315
305,334,306
313,334,333
334,313,336
307,306,334
334,336,307
336,335,308
335,336,313
437,69,344
309,308,335
310,312,340
312,310,309
353,343,441
343,353,354
309,310,345
310,340,311
254,311,340
340,312,339
312,309,335
335,338,312
317,318,315
318,317,295
329,319,328
319,329,332
334,314,333
314,315,316
331,315,318
315,331,330
316,315,330
332,320,319
332,329,331
318,332,331
256,328,327
319,320,321
319,321,328
321,327,328
327,321,326
326,322,325
322,298,323
323,298,407
322,323,324
401,417,394
417,401,402
322,324,325
324,256,325
387,226,385
325,256,326
326,256,327
329,330,331
313,333,337
312,338,339
338,254,339
339,254,340
435,64,436
341,439,357
439,341,345
441,342,346
342,441,347
342,341,346
354,352,440
352,354,351
309,345,438
353,441,346
346,341,355
355,341,357
342,347,436
440,441,343
441,440,347
435,436,347
440,352,348
431,348,352
348,431,429
352,349,431
357,356,355
354,440,343
353,346,355
354,353,356
356,353,355
311,357,439
139,358,360
360,255,361
359,139,360
97,361,362
361,255,362
444,192,445
231,368,365
364,365,368
366,257,371
382,381,373
371,370,463
370,371,367
257,367,371
367,257,449
81,378,379
380,461,381
461,380,460
463,370,448
366,371,463
370,372,373
373,372,383
452,456,455
456,452,454
461,373,381
373,461,462
369,375,376
375,369,452
459,456,457
456,459,453
378,377,375
376,375,377
365,376,447
461,460,374
225,384,385
384,372,385
385,372,449
189,387,425
409,407,389
407,409,323
408,409,389
409,408,412
387,388,392
389,412,408
412,389,411
407,395,411
395,407,406
418,392,388
392,418,390
392,419,387
419,392,390
393,419,390
419,393,391
229,391,422
419,425,387
425,419,391
399,41,398
390,418,413
410,414,394
414,410,411
407,411,389
405,404,395
450,451,396
424,421,420
421,424,423
416,424,393
424,416,398
399,398,416
415,417,400
417,415,413
56,400,402
402,400,417
40,403,404
298,406,407
409,412,388
412,418,388
418,412,410
412,411,410
411,395,414
413,394,417
393,415,416
421,422,420
420,393,424
451,423,396
423,451,421
426,246,428
349,432,431
429,431,432
429,432,433
442,364,444
462,457,456
457,462,458
369,454,452
456,454,448
375,452,455
453,375,455
459,457,374
379,453,460
448,454,463
453,455,456
456,448,462
374,457,458
462,461,458
374,458,461
453,459,460
459,374,460
